gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customerID - Copy,Multiple lines,Streaming Tv,Tenure Band,Customer Type,Risk Type
Female,0,Yes,Yes,39,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),81.5,3107.3,No,7776-Qgyjc,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,No,37,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,90.35,3419.3,No,9469-Wejbt,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,5,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,82.75,417.75,No,6435-Srwbj,Yes,No,0-6 Months,New Customer,High Risk
Male,0,Yes,Yes,47,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),107.35,5118.95,Yes,4566-Goluk,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,20,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),95.5,1916.2,No,0564-Muuqk,Yes,No,12+Months,Existing Customer,Normal
Female,0,Yes,No,58,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),102.1,5885.4,Yes,0348-Sdkol,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,Yes,4,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,87.1,341.45,Yes,9430-Frqoc,Yes,No,0-6 Months,New Customer,High Risk
Female,0,No,No,48,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,103.85,4946.05,No,2038-Llmlm,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,3,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,No,Credit Card (Automatic),80.1,217.55,Yes,6204-Ieuxj,No,No,0-6 Months,New Customer,High Risk
Female,1,Yes,No,44,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,104.15,4495.65,No,9168-Inpsz,Yes,Yes,12+Months,Existing Customer,Normal
Female,1,Yes,No,15,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,83.05,1258.3,Yes,2774-Lvqus,Yes,No,12+Months,Existing Customer,Normal
Male,1,No,No,18,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),93.9,1743.9,No,7268-Igmfd,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,7,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.4,715,No,0722-Svsfk,No,Yes,6-12 Months,Existing Customer,Normal
Female,1,Yes,Yes,31,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.9,2911.3,Yes,0354-Wyrok,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,28,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,91,2626.15,No,5213-Twwju,No,No,12+Months,Existing Customer,Normal
Male,0,No,No,3,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.7,293.65,Yes,7938-Ouhio,No,Yes,0-6 Months,New Customer,High Risk
Female,0,No,Yes,46,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),84.8,3958.85,No,3572-Uolyz,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,Yes,4,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),98.1,396.3,Yes,7295-Jommd,No,Yes,0-6 Months,New Customer,High Risk
Male,1,Yes,No,32,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.9,3351.55,Yes,3001-Cbhlq,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,3,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,88.35,262.05,Yes,0772-Gyeqq,No,Yes,0-6 Months,New Customer,High Risk
Female,1,Yes,No,37,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,No,Electronic Check,90,3371.75,No,2207-Qpjed,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,17,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),95.65,1640,No,3853-Lygam,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,Yes,10,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,91.1,964.35,No,6818-Djxaa,No,Yes,6-12 Months,Existing Customer,Normal
Female,0,No,No,12,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,89.4,1095.65,Yes,1513-Xnpph,No,No,6-12 Months,Existing Customer,Normal
Male,0,No,No,29,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),98.8,2807.1,No,0468-Yrpxn,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,48,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),100.05,4834,No,2669-Oidsd,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,42,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),106.15,4512.7,Yes,7599-Fkvxz,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,26,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,84.3,2281.6,No,4993-Jcrgj,Yes,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,9,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,103.1,970.45,No,2018-Pzkmu,No,Yes,6-12 Months,Existing Customer,Normal
Male,0,No,No,19,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,No,Mailed Check,89.95,1682.4,No,2139-Fqhlm,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,40,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,84.85,3303.05,Yes,2873-Zliwt,Yes,No,12+Months,Existing Customer,Normal
Female,1,No,No,28,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,103.3,2890.65,Yes,2357-Coqek,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,19,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,103.3,2012.7,Yes,5449-Fibxj,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,18,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,No,Electronic Check,78.2,1468.75,No,0365-Gxezs,No,No,12+Months,Existing Customer,Normal
Female,0,Yes,No,33,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),95,3008.15,No,2105-Phwon,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,6,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,99.95,547.65,Yes,3440-Jpscl,No,Yes,0-6 Months,New Customer,High Risk
Male,0,No,No,45,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),103.65,4747.85,No,3932-Ijwdz,Yes,Yes,12+Months,Existing Customer,Normal
Male,1,No,No,31,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),96.6,2877.95,No,7813-Zggaw,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,15,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,103.45,1539.8,No,4298-Oyifc,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,42,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),85.9,3729.75,No,7621-Vpnet,Yes,No,12+Months,Existing Customer,Normal
Male,0,No,No,26,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.65,2537,No,6559-Pdzlr,No,Yes,12+Months,Existing Customer,Normal
Female,1,No,No,50,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.95,5222.35,No,2786-Gcdpi,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,23,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,104.05,2470.1,Yes,4391-Reshn,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,42,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,84.3,3588.4,Yes,4471-Kxauh,Yes,No,12+Months,Existing Customer,Normal
Male,1,Yes,No,16,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,91.55,1540.05,No,4583-Parnh,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,27,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,89.2,2383.6,No,1818-Esqmw,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,36,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,87.55,3078.1,Yes,6711-Vtnre,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,6,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,89.25,487.05,No,8035-Pwsev,No,No,0-6 Months,New Customer,High Risk
Female,0,Yes,Yes,31,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.2,3243.45,Yes,4077-Cromm,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,23,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),96.9,2085.45,No,3323-Cpbwr,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,2,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,79.85,152.45,Yes,5712-Ptiww,No,No,0-6 Months,New Customer,High Risk
Male,0,Yes,No,21,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,106.1,2249.95,Yes,1309-Bxvoq,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,56,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.7,5669.5,No,1427-Versm,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,38,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,105,4026.4,Yes,6518-Lgaov,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,38,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,103.65,3988.5,No,2832-Kjcrd,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,59,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,No,Electronic Check,93.35,5386.5,No,6300-Bwmjx,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,3,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,89.85,244.45,No,7952-Oboyl,No,Yes,0-6 Months,New Customer,High Risk
Female,0,No,No,18,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),95.05,1679.4,No,2823-Lkabh,Yes,No,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,8,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,68.55,564.35,No,3780-Yvmfa,No,Yes,6-12 Months,Existing Customer,Normal
Male,0,No,No,30,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),89.9,2723.15,No,4811-Jbuvu,Yes,No,12+Months,Existing Customer,Normal
Female,1,No,No,16,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.45,1511.2,Yes,4385-Gzqxv,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,35,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),89.85,3161.2,No,5886-Vlqvu,Yes,No,12+Months,Existing Customer,Normal
Male,0,No,No,5,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,96.1,453.4,Yes,0306-Jaele,No,Yes,0-6 Months,New Customer,High Risk
Male,0,Yes,No,2,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.2,167.5,Yes,7218-Hkqfk,No,Yes,0-6 Months,New Customer,High Risk
Male,0,No,No,4,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,65.55,237.2,No,5172-Migpm,Yes,No,0-6 Months,New Customer,High Risk
Female,0,Yes,No,25,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.15,2395.7,No,3003-Cmduu,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,10,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),95.1,865.1,No,5183-Snmjq,No,Yes,6-12 Months,Existing Customer,Normal
Female,0,No,No,10,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.5,1058.25,Yes,1450-Galxr,Yes,Yes,6-12 Months,Existing Customer,Normal
Male,0,No,No,2,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,70.3,132.4,No,3234-Vkacu,No,Yes,0-6 Months,New Customer,High Risk
Female,0,No,No,18,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,90.1,1612.75,Yes,9524-Egpjc,Yes,No,12+Months,Existing Customer,Normal
Male,0,No,No,9,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),95.9,827.45,No,7426-Rhzgu,No,Yes,6-12 Months,Existing Customer,Normal
Male,0,No,No,4,No,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,40.05,162.45,No,3748-Fvmzz,No,No,0-6 Months,New Customer,High Risk
Male,0,Yes,Yes,27,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),71.6,1957.1,No,1352-Vhkaj,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,Yes,9,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),69.4,571.45,No,0013-Mhzwf,No,Yes,6-12 Months,Existing Customer,Normal
Female,0,Yes,Yes,11,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,66.35,740.8,Yes,1373-Orviz,Yes,No,6-12 Months,Existing Customer,Normal
Female,0,Yes,No,16,No,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,49.95,810.2,Yes,6581-Nqcba,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,12,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,99.95,1132.75,Yes,1571-Savhk,Yes,Yes,6-12 Months,Existing Customer,Normal
Male,0,No,No,20,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,98.55,2031.95,No,3211-Aapkx,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,37,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),98.8,3475.55,Yes,5394-Svgjv,Yes,Yes,12+Months,Existing Customer,Normal
Female,1,No,No,26,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,66.05,1652.4,No,8623-Ulfnq,Yes,No,12+Months,Existing Customer,Normal
Female,0,Yes,No,23,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),73.65,1642.75,No,2474-Lcnue,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,24,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,96,2122.45,Yes,6365-Mtgzx,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,66,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,63.85,4264.6,No,8548-Awofc,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,1,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.85,95.85,No,1393-Imkzg,No,Yes,0-6 Months,New Customer,High Risk
Female,0,No,No,11,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,70.5,829.3,No,5527-Achso,No,Yes,6-12 Months,Existing Customer,Normal
Female,1,No,No,8,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),100.15,908.55,No,2754-Sdjrd,Yes,Yes,6-12 Months,Existing Customer,Normal
Female,0,Yes,No,8,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,90.25,743.75,No,4813-Hqmgz,Yes,No,6-12 Months,Existing Customer,Normal
Female,1,No,Yes,30,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.3,2974.5,No,7748-Umtrk,Yes,Yes,12+Months,Existing Customer,Normal
Male,1,Yes,No,60,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,99,6017.9,No,2277-Djjdl,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,3,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,60.65,196.9,No,3043-Tybno,No,No,0-6 Months,New Customer,High Risk
Female,0,No,No,5,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),85.4,425.9,Yes,0876-Wduuz,No,No,0-6 Months,New Customer,High Risk
Female,1,No,No,38,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,99.55,3734.25,Yes,4803-Axvyp,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,7,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,74.65,521.1,Yes,4013-Ubxwq,Yes,Yes,6-12 Months,Existing Customer,Normal
Female,0,No,No,4,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,100.85,399.25,No,4132-Kalro,Yes,Yes,0-6 Months,New Customer,High Risk
Male,0,Yes,Yes,4,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),61.45,229.55,Yes,5949-Ebsqk,No,No,0-6 Months,New Customer,High Risk
Male,0,No,No,32,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,96.2,3183.4,Yes,0963-Zbdrn,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,59,No,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,51.7,3005.8,No,9501-Ukknl,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,25,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),95.7,2338.35,No,7011-Cveuc,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,16,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),89.05,1448.6,Yes,1965-Ddbwu,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,58,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.3,5817.7,No,2386-Owury,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,42,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.3,4222.95,No,2800-Qquso,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,6,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),87.95,522.35,No,9741-Ylntd,Yes,No,0-6 Months,New Customer,High Risk
Female,1,No,No,29,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,98.65,2862.75,Yes,4902-Ohlsk,Yes,Yes,12+Months,Existing Customer,Normal
Male,1,Yes,No,66,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),100.05,6871.9,Yes,2632-Ucgvd,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,29,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.2,2607.6,No,0082-Oqiqy,No,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,3,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,85.8,272.2,Yes,0378-Tovms,No,No,0-6 Months,New Customer,High Risk
Female,0,No,No,10,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,60.95,629.55,No,7766-Cltic,No,No,6-12 Months,Existing Customer,Normal
Female,0,Yes,No,26,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),85.9,2196.45,No,5201-Ussqz,No,No,12+Months,Existing Customer,Normal
Male,0,No,Yes,1,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,59.55,59.55,No,2853-Cwqfq,No,No,0-6 Months,New Customer,High Risk
Female,0,Yes,Yes,30,No,Dsl,No,No,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),51.2,1561.5,Yes,2091-Mjtfx,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,39,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),99.95,3767.4,No,0089-Iiqko,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,39,No,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,40.6,1494.5,No,7074-Stdcn,No,No,12+Months,Existing Customer,Normal
Male,0,No,No,3,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,69.35,191.35,Yes,9048-Jvyvf,No,Yes,0-6 Months,New Customer,High Risk
Male,1,Yes,No,30,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.5,2917.65,No,1028-Ffnjk,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,Yes,3,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,70.7,225.65,No,0734-Oxwbt,No,Yes,0-6 Months,New Customer,High Risk
Female,1,Yes,No,28,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),101.3,2812.2,Yes,5569-Ouicf,Yes,Yes,12+Months,Existing Customer,Normal
Female,1,Yes,No,58,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),100.4,5749.8,No,6847-Kjlts,Yes,Yes,12+Months,Existing Customer,Normal
Female,1,Yes,No,39,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.25,3949.15,No,0147-Eswwr,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,37,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),100.3,3541.4,No,5816-Qvhrx,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,14,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,69.65,921.4,No,7798-Jvxym,No,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,7,Yes,Dsl,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),70.75,450.8,Yes,9210-Iahgh,No,Yes,6-12 Months,Existing Customer,Normal
Male,0,Yes,Yes,18,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,85.6,1601.5,No,2027-Cwdnu,No,No,12+Months,Existing Customer,Normal
Male,0,No,No,13,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,100.75,1313.25,No,7315-Wyoaw,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,24,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,89.55,2259.35,No,5666-Cycyz,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,54,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.1,5440.9,Yes,5515-Akoaj,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,18,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),99.85,1776.95,Yes,8784-Cgiln,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,13,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,99,1301.7,Yes,2025-Jkfwi,Yes,Yes,12+Months,Existing Customer,Normal
Female,1,Yes,No,18,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),99.75,1836.25,Yes,7240-Fqlhe,Yes,Yes,12+Months,Existing Customer,Normal
Male,1,No,No,1,Yes,Fiber Optic,No,No,No,Yes,No,Month-To-Month,No,Electronic Check,74.7,74.7,No,2424-Wvhpl,No,No,0-6 Months,New Customer,High Risk
Male,0,Yes,No,35,Yes,Fiber Optic,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),91.5,3236.35,No,6745-Jefzb,Yes,Yes,12+Months,Existing Customer,Normal
Female,1,Yes,No,11,Yes,Fiber Optic,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,82.9,880.05,No,5701-Yvsvf,No,Yes,6-12 Months,Existing Customer,Normal
Male,0,No,No,18,Yes,Fiber Optic,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),75.9,1373.05,No,3583-Krkmd,No,No,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,6,Yes,Fiber Optic,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,80.5,502.85,Yes,4636-Qrjky,Yes,No,0-6 Months,New Customer,High Risk
Male,0,No,No,16,Yes,Fiber Optic,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),74.55,1170.5,No,5839-Suyvz,No,No,12+Months,Existing Customer,Normal
Male,0,No,No,41,Yes,Fiber Optic,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,74.25,3089.1,No,8728-Skjlr,No,No,12+Months,Existing Customer,Normal
Male,0,No,No,23,Yes,Fiber Optic,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,90.6,1943.2,Yes,0376-Ymcjc,Yes,Yes,12+Months,Existing Customer,Normal
